8320647	2016-01-01	2017-02-28	0.756023	0
8320655	2016-01-01	2017-02-28	1.38337	0
8320684	2016-01-01	2017-02-28	1.61004	0
8320634	2016-01-01	2017-03-31	0.893733	0
8320644	2016-01-01	2017-03-31	4.04419	0
8320647	2016-01-01	2017-03-31	0.656447	0
8320655	2016-01-01	2017-03-31	1.42582	0
8320684	2016-01-01	2017-03-31	1.6437	0
8320634	2016-01-01	2017-04-30	0.767889	0
8320644	2016-01-01	2017-04-30	4.11494	0
8320647	2016-01-01	2017-04-30	0.697254	0
8320655	2016-01-01	2017-04-30	1.40328	0
8320684	2016-01-01	2017-04-30	1.69268	0
8320634	2016-01-01	2017-05-31	0.815216	0
8320644	2016-01-01	2017-05-31	4.03414	0
8320647	2016-01-01	2017-05-31	0.768054	0
8320655	2016-01-01	2017-05-31	1.37601	0
8320684	2016-01-01	2017-05-31	1.66569	0
8320634	2016-01-01	2017-06-30	0.759245	0
8320644	2016-01-01	2017-06-30	4.14474	0
8320647	2016-01-01	2017-06-30	0.713765	0
8320655	2016-01-01	2017-06-30	1.42792	0
8320684	2016-01-01	2017-06-30	1.66661	0
8320634	2016-01-01	2017-07-31	0.902	0
8320644	2016-01-01	2017-07-31	4.15516	0
8320647	2016-01-01	2017-07-31	0.766461	0
8320655	2016-01-01	2017-07-31	1.38277	0
8320684	2016-01-01	2017-07-31	1.67361	0
8320634	2016-01-01	2017-08-31	0.877149	0
8320644	2016-01-01	2017-08-31	4.21297	0
8320647	2016-01-01	2017-08-31	0.800571	0
8320655	2016-01-01	2017-08-31	1.44713	0
8320684	2016-01-01	2017-08-31	1.72661	0
8320634	2016-01-01	2017-09-30	0.748897	0
8320644	2016-01-01	2017-09-30	4.24867	0
8320647	2016-01-01	2017-09-30	0.771033	0
8320655	2016-01-01	2017-09-30	1.47485	0
8320684	2016-01-01	2017-09-30	1.74271	0
8320634	2016-01-01	2017-10-31	0.709213	0
8320644	2016-01-01	2017-10-31	4.41803	0
8320647	2016-01-01	2017-10-31	0.732547	0
8320655	2016-01-01	2017-10-31	1.4976	0
8320684	2016-01-01	2017-10-31	2.02983	0
8320634	2016-01-01	2017-11-30	0.729171	0
8320644	2016-01-01	2017-11-30	4.41735	0
8320647	2016-01-01	2017-11-30	0.631758	0
8320655	2016-01-01	2017-11-30	1.48947	0
8320684	2016-01-01	2017-11-30	1.94045	0
8320634	2016-01-01	2017-12-31	0.725086	0
8320644	2016-01-01	2017-12-31	4.23412	0
8320647	2016-01-01	2017-12-31	0.723845	0
8320655	2016-01-01	2017-12-31	1.62654	0
8320684	2016-01-01	2017-12-31	2.02091	0
8320634	2016-01-01	2018-12-31	1.3168	0
8320644	2016-01-01	2018-12-31	4.1874	0
8320647	2016-01-01	2018-12-31	0.992571	0
8320655	2016-01-01	2018-12-31	1.93497	0
8320684	2016-01-01	2018-12-31	2.24807	0
8320634	2016-02-01	2017-01-31	0.795528	0
8320644	2016-02-01	2017-01-31	3.88562	0
8320647	2016-02-01	2017-01-31	0.795791	0
8320655	2016-02-01	2017-01-31	1.50993	0
8320684	2016-02-01	2017-01-31	1.52948	0
8320634	2016-02-01	2017-04-30	0.756329	0
8320644	2016-02-01	2017-04-30	4.05359	0
8320647	2016-02-01	2017-04-30	0.76243	0
8320655	2016-02-01	2017-04-30	1.40666	0
8320684	2016-02-01	2017-04-30	1.69517	0
8320634	2016-02-01	2017-07-31	0.869107	0
8320644	2016-02-01	2017-07-31	4.1077	0
8320647	2016-02-01	2017-07-31	0.838843	0
8320655	2016-02-01	2017-07-31	1.38483	0
8320684	2016-02-01	2017-07-31	1.66615	0
8320634	2016-02-01	2018-01-31	0.771698	0
8320644	2016-02-01	2018-01-31	3.52047	0
8320647	2016-02-01	2018-01-31	0.577486	0
8320655	2016-02-01	2018-01-31	1.81325	0
8320684	2016-02-01	2018-01-31	2.00686	0
8320634	2016-02-01	2019-01-31	1.69604	0
8320644	2016-02-01	2019-01-31	3.22362	0
8320647	2016-02-01	2019-01-31	1.17679	0
8320655	2016-02-01	2019-01-31	1.56414	0
8320684	2016-02-01	2019-01-31	1.78395	0
8320634	2016-03-01	2017-01-31	0.692743	0
8320644	2016-03-01	2017-01-31	3.91393	0
8320647	2016-03-01	2017-01-31	0.795168	0
8320655	2016-03-01	2017-01-31	1.40865	0
8320684	2016-03-01	2017-01-31	1.53994	0
8320634	2016-03-01	2017-02-28	0.683316	0
8320644	2016-03-01	2017-02-28	4.02589	0
8320647	2016-03-01	2017-02-28	0.852021	0
8320655	2016-03-01	2017-02-28	1.30015	0
8320684	2016-03-01	2017-02-28	1.6085	0
8320634	2016-03-01	2017-05-31	0.691846	0
